Date,Account Balance,Predicted Label,Actual Label,Folder,Prediction Correct,Drawdown
2024-01-03 23:00:00,10149.0,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_30,True,0.0
2024-01-04 06:00:00,10200.999999999985,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_37,True,0.0
2024-01-04 09:00:00,10398.999999999995,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_40,True,0.0
2024-01-04 12:00:00,10598.999999999995,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_43,True,0.0
2024-01-05 06:00:00,10501.99999999998,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_61,False,97.00000000001455
2024-01-08 06:00:00,10403.999999999982,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_85,False,195.00000000001273
2024-01-09 06:00:00,10467.99999999998,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_109,True,131.00000000001455
2024-01-09 12:00:00,10367.99999999998,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_115,False,231.00000000001455
2024-01-10 06:00:00,10406.99999999999,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_133,True,192.00000000000364
2024-01-12 07:00:00,10474.999999999993,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_182,True,124.00000000000182
2024-01-12 09:00:00,10636.999999999989,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_184,True,0.0
2024-01-15 01:00:00,10589.999999999993,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_200,False,46.99999999999636
2024-01-15 05:00:00,10735.999999999995,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_204,True,0.0
2024-01-15 06:00:00,10882.99999999998,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_205,True,0.0
2024-01-15 07:00:00,11072.999999999982,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_206,True,0.0
2024-01-16 06:00:00,10972.999999999982,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_229,False,100.0
2024-01-16 07:00:00,10872.999999999982,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_230,False,200.0
2024-01-17 05:00:00,10966.999999999998,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_252,True,105.99999999998363
2024-01-17 11:00:00,11067.00000000001,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_258,True,5.999999999972715
2024-01-18 04:00:00,10967.00000000001,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_275,False,105.99999999997272
2024-01-18 07:00:00,10877.000000000018,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_278,False,195.99999999996362
2024-01-18 08:00:00,10777.00000000003,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_279,False,295.9999999999527
2024-01-18 12:00:00,10785.000000000036,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_283,True,287.99999999994543
2024-01-19 04:00:00,10685.000000000036,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_299,False,387.99999999994543
2024-01-19 05:00:00,10585.000000000036,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_300,False,487.99999999994543
2024-01-19 10:00:00,10695.000000000047,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_305,True,377.9999999999345
2024-01-22 05:00:00,10651.000000000047,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_324,False,421.9999999999345
2024-01-22 06:00:00,10773.000000000047,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_325,True,299.9999999999345
2024-01-23 07:00:00,10973.000000000047,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_350,True,99.99999999993452
2024-01-24 05:00:00,10916.00000000003,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_372,False,156.9999999999527
2024-01-24 07:00:00,10870.000000000038,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_374,False,202.9999999999436
2024-01-25 08:00:00,10991.000000000031,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_399,True,81.99999999995089
2024-01-26 08:00:00,10891.000000000031,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_423,False,181.9999999999509
2024-01-26 12:00:00,11091.000000000031,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_427,True,0.0
2024-01-29 06:00:00,11108.000000000031,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_445,True,0.0
2024-01-29 07:00:00,11084.00000000003,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_446,False,24.00000000000182
2024-01-29 08:00:00,11100.000000000024,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_447,True,8.000000000007276
2024-01-29 09:00:00,11032.000000000022,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_448,False,76.0000000000091
2024-01-29 13:00:00,10932.000000000022,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_452,False,176.0000000000091
2024-01-29 22:00:00,11132.000000000022,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_461,True,0.0
2024-01-30 12:00:00,11263.000000000036,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_475,True,0.0
2024-01-30 16:00:00,11463.000000000036,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_479,True,0.0
2024-01-31 03:00:00,11611.00000000003,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_490,True,0.0
2024-01-31 04:00:00,11811.00000000003,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_491,True,0.0
2024-01-31 06:00:00,11711.00000000003,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_493,False,100.0
2024-01-31 07:00:00,11611.00000000003,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_494,False,200.0
2024-01-31 10:00:00,11619.000000000015,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_497,True,192.00000000001455
2024-02-01 14:00:00,11812.000000000013,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_525,True,0.0
2024-02-02 03:00:00,11815.000000000033,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_538,True,0.0
2024-02-02 04:00:00,11747.000000000031,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_539,False,68.00000000000182
2024-02-02 05:00:00,11693.000000000033,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_540,False,122.0
2024-02-05 06:00:00,11674.00000000002,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_565,False,141.00000000001273
2024-02-05 08:00:00,11729.000000000025,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_567,True,86.00000000000728
2024-02-05 10:00:00,11629.000000000025,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_569,False,186.00000000000728
2024-02-05 13:00:00,11829.000000000025,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_572,True,0.0
2024-02-05 16:00:00,11729.000000000025,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_575,False,100.0
2024-02-06 04:00:00,11763.000000000025,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_587,True,66.0
2024-02-07 06:00:00,11829.000000000015,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_613,True,1.0913936421275139e-11
2024-02-08 06:00:00,11908.000000000022,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_637,True,0.0
2024-02-08 12:00:00,11827.000000000002,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_643,False,81.00000000002001
2024-02-12 06:00:00,11905.000000000002,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_685,True,3.000000000020009
2024-02-12 14:00:00,11805.000000000002,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_693,False,103.00000000002001
2024-02-15 07:00:00,11836.000000000005,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_758,True,72.00000000001637
2024-02-15 08:00:00,11869.0,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_759,True,39.00000000002183
2024-02-16 05:00:00,11999.999999999993,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_780,True,0.0
2024-02-16 09:00:00,11958.99999999999,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_784,False,41.00000000000182
2024-02-19 06:00:00,12002.000000000005,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_805,True,0.0
2024-02-19 08:00:00,12006.999999999995,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_807,True,0.0
2024-02-19 21:00:00,12088.999999999976,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_820,True,0.0
2024-02-20 06:00:00,11994.99999999996,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_829,False,94.00000000001637
2024-02-20 07:00:00,11921.999999999947,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_830,False,167.0000000000291
2024-02-21 00:00:00,11881.999999999929,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_847,False,207.0000000000473
2024-02-23 06:00:00,11913.999999999938,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_901,True,175.0000000000382
2024-02-26 08:00:00,11987.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_927,True,101.00000000004184
2024-02-26 10:00:00,12137.99999999994,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_929,True,0.0
2024-02-26 23:00:00,12136.999999999933,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_942,False,1.000000000007276
2024-02-27 03:00:00,12099.999999999935,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_946,False,38.00000000000546
2024-02-27 04:00:00,12090.99999999992,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_947,False,47.00000000002001
2024-02-27 06:00:00,12131.999999999922,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_949,True,6.00000000001819
2024-02-28 03:00:00,12084.999999999925,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_970,False,53.00000000001455
2024-02-28 07:00:00,11984.999999999925,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_974,False,153.00000000001455
2024-02-28 15:00:00,12028.999999999925,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_982,True,109.00000000001455
2024-03-01 06:00:00,12112.99999999992,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1021,True,25.00000000002001
2024-03-01 08:00:00,12133.999999999902,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1023,True,4.000000000038199
2024-03-04 05:00:00,12093.999999999905,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1044,False,44.00000000003456
2024-03-05 06:00:00,12072.999999999924,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1069,False,65.00000000001637
2024-03-05 07:00:00,12062.999999999925,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1070,False,75.00000000001455
2024-03-05 20:00:00,12117.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1083,True,20.000000000009095
2024-03-06 20:00:00,12317.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1107,True,0.0
2024-03-12 06:00:00,12422.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1189,True,0.0
2024-03-12 07:00:00,12540.999999999927,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1190,True,0.0
2024-03-12 14:00:00,12587.999999999924,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1197,True,0.0
2024-03-13 04:00:00,12607.999999999922,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1211,True,0.0
2024-03-13 05:00:00,12606.999999999938,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1212,False,0.9999999999836291
2024-03-15 08:00:00,12548.999999999936,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1263,False,58.99999999998545
2024-03-15 09:00:00,12568.999999999956,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1264,True,38.99999999996544
2024-03-15 10:00:00,12606.999999999962,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1265,True,0.9999999999599822
2024-03-18 03:00:00,12656.999999999956,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1282,True,0.0
2024-03-18 06:00:00,12632.999999999955,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1285,False,24.00000000000182
2024-03-19 06:00:00,12641.999999999947,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1309,True,15.000000000009095
2024-03-20 05:00:00,12608.99999999993,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1332,False,48.000000000025466
2024-03-20 06:00:00,12565.999999999938,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1333,False,91.00000000001819
2024-03-21 08:00:00,12622.999999999935,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1359,True,34.00000000002183
2024-03-21 10:00:00,12685.999999999925,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1361,True,0.0
2024-03-21 11:00:00,12885.999999999925,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1362,True,0.0
2024-03-21 12:00:00,13085.999999999925,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1363,True,0.0
2024-03-22 15:00:00,13045.999999999929,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1390,False,39.99999999999636
2024-03-25 01:00:00,13073.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1400,True,11.999999999990905
2024-03-25 02:00:00,13085.999999999947,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1401,True,0.0
2024-03-25 09:00:00,13224.999999999947,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1408,True,0.0
2024-03-26 04:00:00,13211.99999999995,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1427,False,12.999999999996362
2024-03-27 07:00:00,13184.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1454,False,39.99999999999636
2024-03-28 06:00:00,13140.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1477,False,83.99999999999636
2024-03-28 07:00:00,13239.999999999956,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1478,True,0.0
2024-03-28 14:00:00,13439.999999999956,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1485,True,0.0
2024-03-28 23:00:00,13339.999999999956,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1494,False,100.0
2024-03-29 04:00:00,13239.999999999956,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1499,False,200.0
2024-03-29 09:00:00,13159.999999999965,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1504,False,279.9999999999909
2024-03-29 10:00:00,13083.999999999978,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1505,False,355.9999999999782
2024-03-29 12:00:00,13158.999999999958,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1507,True,280.9999999999982
2024-03-29 16:00:00,13358.999999999958,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1511,True,80.99999999999818
2024-04-01 06:00:00,13350.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1525,False,89.00000000000546
2024-04-01 07:00:00,13351.999999999958,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1526,True,87.99999999999818
2024-04-01 19:00:00,13251.999999999958,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1538,False,187.99999999999818
2024-04-02 07:00:00,13182.999999999973,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1550,False,256.99999999998363
2024-04-02 08:00:00,13082.999999999973,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1551,False,356.99999999998363
2024-04-02 14:00:00,13282.999999999973,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1557,True,156.99999999998363
2024-04-03 04:00:00,13240.999999999964,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1571,False,198.99999999999272
2024-04-03 06:00:00,13201.999999999953,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1573,False,238.00000000000364
2024-04-03 14:00:00,13287.999999999938,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1581,True,152.0000000000182
2024-04-03 18:00:00,13487.999999999938,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1585,True,0.0
2024-04-04 05:00:00,13424.999999999947,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1596,False,62.999999999990905
2024-04-04 07:00:00,13373.999999999945,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1598,False,113.99999999999272
2024-04-04 08:00:00,13336.999999999947,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1599,False,150.9999999999909
2024-04-05 10:00:00,13459.999999999955,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1625,True,27.99999999998363
2024-04-05 11:00:00,13582.999999999938,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1626,True,0.0
2024-04-05 15:00:00,13782.999999999938,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1630,True,0.0
2024-04-08 07:00:00,13824.999999999947,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1646,True,0.0
2024-04-08 09:00:00,13896.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1648,True,0.0
2024-04-10 10:00:00,13907.999999999936,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1697,True,0.0
2024-04-15 06:00:00,14091.999999999942,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1765,True,0.0
2024-04-16 09:00:00,14011.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1792,False,79.9999999999909
2024-04-16 10:00:00,14034.999999999945,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1793,True,56.99999999999636
2024-04-17 06:00:00,14134.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1813,True,0.0
2024-04-17 13:00:00,14280.999999999936,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1820,True,0.0
2024-04-19 07:00:00,14221.999999999927,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1862,False,59.000000000009095
2024-04-19 09:00:00,14283.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1864,True,0.0
2024-04-22 06:00:00,14373.999999999925,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1885,True,0.0
2024-04-22 16:00:00,14273.999999999925,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1895,False,100.0
2024-04-23 09:00:00,14408.999999999922,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1912,True,0.0
2024-04-25 06:00:00,14501.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1957,True,0.0
2024-04-25 14:00:00,14420.999999999933,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1965,False,80.99999999999818
2024-04-26 06:00:00,14367.999999999918,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_1981,False,134.00000000001273
2024-04-29 06:00:00,14567.999999999918,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2005,True,0.0
2024-04-29 10:00:00,14535.99999999993,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2009,False,31.999999999987267
2024-04-29 11:00:00,14665.999999999938,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2010,True,0.0
2024-04-30 08:00:00,14565.999999999938,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2031,False,100.0
2024-05-01 05:00:00,14483.999999999956,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2052,False,181.9999999999818
2024-05-01 07:00:00,14383.999999999956,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2054,False,281.9999999999818
2024-05-01 09:00:00,14284.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2056,False,380.99999999998727
2024-05-01 10:00:00,14289.999999999962,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2057,True,375.99999999997635
2024-05-01 13:00:00,14420.999999999955,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2060,True,244.99999999998363
2024-05-02 11:00:00,14565.999999999949,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2082,True,99.99999999998909
2024-05-03 06:00:00,14673.999999999945,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2101,True,0.0
2024-05-03 10:00:00,14701.99999999995,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2105,True,0.0
2024-05-06 23:00:00,14601.99999999995,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2142,False,100.0
2024-05-07 06:00:00,14603.999999999942,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2149,True,98.0000000000091
2024-05-08 06:00:00,14503.999999999942,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2173,False,198.0000000000091
2024-05-08 07:00:00,14405.999999999944,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2174,False,296.0000000000073
2024-05-08 10:00:00,14388.999999999944,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2177,False,313.0000000000073
2024-05-08 11:00:00,14417.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2178,True,284.00000000001637
2024-05-08 15:00:00,14376.999999999933,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2182,False,325.0000000000182
2024-05-09 05:00:00,14371.999999999922,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2196,False,330.0000000000291
2024-05-09 06:00:00,14386.99999999993,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2197,True,315.00000000002
2024-05-10 04:00:00,14448.999999999938,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2219,True,253.00000000001273
2024-05-10 05:00:00,14532.999999999933,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2220,True,169.0000000000182
2024-05-14 07:00:00,14488.999999999933,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2270,False,213.0000000000182
2024-05-14 08:00:00,14546.999999999935,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2271,True,155.00000000001637
2024-05-14 13:00:00,14654.99999999993,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2276,True,47.00000000002001
2024-05-15 06:00:00,14746.999999999935,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2293,True,0.0
2024-05-16 04:00:00,14698.99999999993,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2315,False,48.00000000000364
2024-05-16 05:00:00,14666.999999999944,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2316,False,79.9999999999909
2024-05-16 06:00:00,14619.999999999947,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2317,False,126.99999999998727
2024-05-16 07:00:00,14664.999999999953,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2318,True,81.99999999998181
2024-05-16 08:00:00,14754.999999999965,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_2319,True,0.0
